name;identifier;SMILES;inchikey;MW;LogP;pubchem;chEMBL;membrane;method;temperature;charge;note;LogK;LogPerm_molmedb_value;primary_reference;method_label;Perm
MM474717;MM474717;CN1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1;GJHIMWIYQKRLGZ-UHFFFAOYSA-N;529.69;5.37;145991173;CHEMBL4288103;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4267046/target=_blank>CHEMBL4267046</a>;;-5.12;Tsagris DJ, Birchall K, Bouloc N, Large JM, Merritt A, Smiljanic-Hurley E, Wheldon M, Ansell KH, Kettleborough C, Whalley D, Stewart LB, Bowyer PW, Baker DA, Osborne SA.: Trisubstituted thiazoles as potent and selective inhibitors of Plasmodium falciparum protein kinase G (PfPKG). Bioorg Med Chem Lett, Volume 28 (19), 2018;PAMPA;0.000007585775750291836
MM474721;MM474721;OC12CC3CC(C1)CC(NCc1ccc(Br)s1)(C3)C2;RMQRQXUFKDZJEU-UHFFFAOYSA-N;342.3;3.68;89613143;CHEMBL4288555;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4270391/target=_blank>CHEMBL4270391</a>;;-4.6;Hu Y, Hau RK, Wang Y, Tuohy P, Zhang Y, Xu S, Ma C, Wang J.: Structure-Property Relationship Studies of Influenza A Virus AM2-S31N Proton Channel Blockers. ACS Med Chem Lett, Volume 9 (11), 2018;PAMPA;0.000025118864315095822
MM474369;MM474369;CC(Cn1ncc2c(Nc3cc(O)ccc3Cl)nc(SCCN3CCOCC3)nc21)c1ccccc1;SKWOKWBIUUHOLJ-UHFFFAOYSA-N;525.08;5.16;145991889;CHEMBL4288646;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-4.95;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.00001122018454301963
MM473620;MM473620;NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCCC5)cc4)cnc23)c2ccccc12;QBEIGPCAOHBNPR-UHFFFAOYSA-N;513.62;4.34;118664894;CHEMBL4288905;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-3.5;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.00031622776601683794
MM473613;MM473613;CC1CNCC(C)N1c1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cc1;WFQFEVBCBPDEQQ-KDURUIRLSA-N;512.64;4.05;118664623;CHEMBL4288921;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-5.26;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.0000054954087385762485
MM474377;MM474377;O=c1cc(Sc2ccc(Cl)cc2)[nH]c(=O)n1O;KQVCAKJYDIYLPP-UHFFFAOYSA-N;270.7;1.58;;;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4273396/target=_blank>CHEMBL4273396</a>;;-6.46;Wang L, Tang J, Huber AD, Casey MC, Kirby KA, Wilson DJ, Kankanala J, Xie J, Parniak MA, Sarafianos SG, Wang Z.: 6-Arylthio-3-hydroxypyrimidine-2,4-diones potently inhibited HIV reverse transcriptase-associated RNase H with antiviral activity. Eur J Med Chem, Volume 156, 2018;PAMPA;0.00000034673685045253164
MM473625;MM473625;Cc1noc(C)c1-c1ccc2nc(-c3cnn(CCO)c3)nc(N3CCOCC3c3ccccc3)c2c1;XGGMHAKFCUIDSF-UHFFFAOYSA-N;496.57;4.34;129182231;CHEMBL4289556;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4264649/target=_blank>CHEMBL4264649</a>;;-2.66;Yang SM, Urban DJ, Yoshioka M, Strovel JW, Fletcher S, Wang AQ, Xu X, Shah P, Hu X, Hall MD, Jadhav A, Maloney DJ.: Discovery and lead identification of quinazoline-based BRD4 inhibitors. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.002187761623949552
MM472875;MM472875;CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1;STWTUEAWRAIWJG-UHFFFAOYSA-N;393.49;3.93;135565042;CHEMBL4290141;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4260939/target=_blank>CHEMBL4260939</a>;;-4.9;Cheung AK, Hurley B, Kerrigan R, Shu L, Chin DN, Shen Y, O'Brien G, Sung MJ, Hou Y, Axford J, Cody E, Sun R, Fazal A, Fridrich C, Sanchez CC, Tomlinson RC, Jain M, Deng L, Hoffmaster K, Song C, Van Hoosear M, Shin Y, Servais R, Towler C, Hild M, Curtis D, Dietrich WF, Hamann LG, Briner K, Chen KS, Kobayashi D, Sivasankaran R, Dales NA.: Discovery of Small Molecule Splicing Modulators of Survival Motor Neuron-2 (SMN2) for the Treatment of Spinal Muscular Atrophy (SMA). J Med Chem, Volume 61 (24), 2018;PAMPA;0.000012589254117941661
MM474375;MM474375;CC(Cn1ncc2c(Nc3cccc(O)c3)nc(NCCO)nc21)c1ccccc1;AHATUIZODRKCIG-UHFFFAOYSA-N;404.47;3.48;145989101;CHEMBL4290337;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-6.7;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.00000019952623149688787
MM470959;MM470959;Clc1cc(-c2nn[nH]n2)ccc1-c1ccc(-n2ccnc2)cc1;BQLUXQRYHTVVRM-UHFFFAOYSA-N;322.76;3.37;118978782;CHEMBL4290485;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4260561/target=_blank>CHEMBL4260561</a>;;-6.92;Muthukaman N, Deshmukh S, Tondlekar S, Tambe M, Pisal D, Sarode N, Mhatre S, Chakraborti S, Shah D, Bhosale VM, Kulkarni A, Mahat MYA, Jadhav SB, Gudi GS, Khairatkar-Joshi N, Gharat LA.: Discovery of 5-(2-chloro-4'-(1H-imidazol-1-yl)-[1,1'-biphenyl]-4-yl)-1H-tetrazole as potent and orally efficacious S-nitrosoglutathione reductase (GSNOR) inhibitors for the potential treatment of COPD. Bioorg Med Chem Lett, Volume 28 (23-24), 2018;PAMPA;0.00000012022644346174132
MM473616;MM473616;NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)nc4)cnc23)c2ccccc12;FXLGFEGZMVWCIO-UHFFFAOYSA-N;528.64;4.12;118664876;CHEMBL4290804;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-3.44;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.0003630780547701014
MM472872;MM472872;CN(c1ccc(-c2ccc(-n3cc(CO)cn3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1;HVYYWJDRZBFWQO-UHFFFAOYSA-N;436.56;3.27;136598247;CHEMBL4291213;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4260939/target=_blank>CHEMBL4260939</a>;;-5.5;Cheung AK, Hurley B, Kerrigan R, Shu L, Chin DN, Shen Y, O'Brien G, Sung MJ, Hou Y, Axford J, Cody E, Sun R, Fazal A, Fridrich C, Sanchez CC, Tomlinson RC, Jain M, Deng L, Hoffmaster K, Song C, Van Hoosear M, Shin Y, Servais R, Towler C, Hild M, Curtis D, Dietrich WF, Hamann LG, Briner K, Chen KS, Kobayashi D, Sivasankaran R, Dales NA.: Discovery of Small Molecule Splicing Modulators of Survival Motor Neuron-2 (SMN2) for the Treatment of Spinal Muscular Atrophy (SMA). J Med Chem, Volume 61 (24), 2018;PAMPA;0.000003162277660168379
MM474373;MM474373;CC(Cn1ncc2c(Nc3cc(O)ccc3Cl)nc(NCCN)nc21)c1ccccc1;YPVYLNANXKPTGX-UHFFFAOYSA-N;437.94;4.1;145989362;CHEMBL4291408;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-5.66;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.0000021877616239495517
MM474719;MM474719;Cc1ccnc(COc2ccc(C)nc2-c2ccc3c(c2)CCNCC3)c1;KUVJIFPAOJEBMN-UHFFFAOYSA-N;359.47;4.03;70665321;CHEMBL4291945;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268687/target=_blank>CHEMBL4268687</a>;;-4.36;Barker MD, Liddle J, Atkinson FL, Wilson DM, Dickson MC, Ramirez-Molina C, Lewis H, Davis RP, Somers DO, Neu M, Jones E, Watson R.: Discovery of potent and selective Spleen Tyrosine Kinase inhibitors for the topical treatment of inflammatory skin disease. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.000043651583224016566
MM474376;MM474376;Cc1ccc(Sc2cc(=O)n(O)c(=O)[nH]2)cc1;ADEKHVBAFHNWSI-UHFFFAOYSA-N;250.28;1.23;;;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4273396/target=_blank>CHEMBL4273396</a>;;-6.04;Wang L, Tang J, Huber AD, Casey MC, Kirby KA, Wilson DJ, Kankanala J, Xie J, Parniak MA, Sarafianos SG, Wang Z.: 6-Arylthio-3-hydroxypyrimidine-2,4-diones potently inhibited HIV reverse transcriptase-associated RNase H with antiviral activity. Eur J Med Chem, Volume 156, 2018;PAMPA;0.0000009120108393559096
MM474379;MM474379;O=c1cc(Sc2ccc(-c3ccc(O)cc3)cc2)[nH]c(=O)n1O;MBXVAZICFZAFMX-UHFFFAOYSA-N;328.35;2.3;;;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4273396/target=_blank>CHEMBL4273396</a>;;-7.41;Wang L, Tang J, Huber AD, Casey MC, Kirby KA, Wilson DJ, Kankanala J, Xie J, Parniak MA, Sarafianos SG, Wang Z.: 6-Arylthio-3-hydroxypyrimidine-2,4-diones potently inhibited HIV reverse transcriptase-associated RNase H with antiviral activity. Eur J Med Chem, Volume 156, 2018;PAMPA;0.00000003890451449942805
MM474720;MM474720;OC12CC3CC(C1)CC(NCc1ccc(I)s1)(C3)C2;YYXVKXPXGNYCLX-UHFFFAOYSA-N;389.3;3.53;145986518;CHEMBL4293041;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4270391/target=_blank>CHEMBL4270391</a>;;-4.69;Hu Y, Hau RK, Wang Y, Tuohy P, Zhang Y, Xu S, Ma C, Wang J.: Structure-Property Relationship Studies of Influenza A Virus AM2-S31N Proton Channel Blockers. ACS Med Chem Lett, Volume 9 (11), 2018;PAMPA;0.000020417379446695274
MM473621;MM473621;CC(N)c1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cc1;NEDLDPMBQCLFFX-UHFFFAOYSA-N;443.53;3.88;118665087;CHEMBL4293917;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4263980/target=_blank>CHEMBL4263980</a>;;-4.85;Jiang JK, Huang X, Shamim K, Patel PR, Lee A, Wang AQ, Nguyen K, Tawa G, Cuny GD, Yu PB, Zheng W, Xu X, Sanderson P, Huang W.: Discovery of 3-(4-sulfamoylnaphthyl)pyrazolo[1,5-a]pyrimidines as potent and selective ALK2 inhibitors. Bioorg Med Chem Lett, Volume 28 (20), 2018;PAMPA;0.000014125375446227555
MM474371;MM474371;CC(Cn1ncc2c(Nc3cc(O)ccc3Cl)nc(NCCO)nc21)c1ccccc1;ZAZXISVLNYMWGS-UHFFFAOYSA-N;438.92;4.14;145993898;CHEMBL4294817;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4268759/target=_blank>CHEMBL4268759</a>;;-7;Molinari A, Fallacara AL, Di Maria S, Zamperini C, Poggialini F, Musumeci F, Schenone S, Angelucci A, Colapietro A, Crespan E, Kissova M, Maga G, Botta M.: Efficient optimization of pyrazolo[3,4-d]pyrimidines derivatives as c-Src kinase inhibitors in neuroblastoma treatment. Bioorg Med Chem Lett, Volume 28 (21), 2018;PAMPA;0.0000001
MM472897;MM472897;COc1cc(Nc2c(C#N)cnc3cc(NCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl;PUEYQRUPNCJAHW-UHFFFAOYSA-N;529.47;5.22;10075657;CHEMBL429712;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL922057/target=_blank>CHEMBL922057</a>;;-4.97;Boschelli DH, Wu B, Ye F, Durutlic H, Golas JM, Lucas J, Boschelli F.: Facile preparation of new 4-phenylamino-3-quinolinecarbonitrile Src kinase inhibitors via 7-fluoro intermediates: identification of potent 7-amino analogs. Bioorg Med Chem, Volume 16 (1), 2008;PAMPA;0.00001071519305237607
MM473651;MM473651;CC(Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O;NEQYWYXGTJDAKR-JTQLQIEISA-N;354.8;2.92;118955396;CHEMBL4297610;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4325730/target=_blank>CHEMBL4325730</a>;;-4.7;Caravella JA, Lin J, Diebold RB, Campbell AM, Ericsson A, Gustafson G, Wang Z, Castro J, Clarke A, Gotur D, Josephine HR, Katz M, Kershaw M, Yao L, Toms AV, Barr KJ, Dinsmore CJ, Walker D, Ashwell S, Lu W.: Structure-Based Design and Identification of FT-2102 (Olutasidenib), a Potent Mutant-Selective IDH1 Inhibitor. J Med Chem, Volume 63 (4), 2020;PAMPA;0.000019952623149688786
MM473830;MM473830;CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1;VIQCWEGEHRBLAC-UHFFFAOYSA-N;520.62;3.42;44230999;CHEMBL4297666;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4326157/target=_blank>CHEMBL4326157</a>;;-4.55;Iwamura R, Tanaka M, Okanari E, Kirihara T, Odani-Kawabata N, Shams N, Yoneda K.: Identification of a Selective, Non-Prostanoid EP2 Receptor Agonist for the Treatment of Glaucoma: Omidenepag and its Prodrug Omidenepag Isopropyl. J Med Chem, Volume 61 (15), 2018;PAMPA;0.00002818382931264455
Hydrochlorothiazide;MM00373;NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O;JZUFKLXOESDKRF-UHFFFAOYSA-N;297.75;-0.35;3639;CHEMBL435;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4223782/target=_blank>CHEMBL4223782</a>;;-7.22;Wodtke R, Hauser C, Ruiz-GĂłmez G, JĂ¤ckel E, Bauer D, Lohse M, Wong A, Pufe J, Ludwig FA, Fischer S, Hauser S, Greif D, Pisabarro MT, Pietzsch J, Pietsch M, LĂ¶ser R.: N<sup>Îµ</sup>-Acryloyllysine Piperazides as Irreversible Inhibitors of Transglutaminase 2: Synthesis, Structure-Activity Relationships, and Pharmacokinetic Profiling. J Med Chem, Volume 61 (10), 2018;PAMPA;0.00000006025595860743581
MM473716;MM473716;CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3Br)cn(C)c(=O)c2[nH]1;ZOAMPPWASMABDR-UHFFFAOYSA-N;572.48;4.94;;;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4346341/target=_blank>CHEMBL4346341</a>;;-4.98;Sheppard GS, Wang L, Fidanze SD, Hasvold LA, Liu D, Pratt JK, Park CH, Longenecker K, Qiu W, Torrent M, Kovar PJ, Bui M, Faivre E, Huang X, Lin X, Wilcox D, Zhang L, Shen Y, Albert DH, Magoc TJ, Rajaraman G, Kati WM, McDaniel KF.: Discovery of <i>N</i>-Ethyl-4-[2-(4-fluoro-2,6-dimethyl-phenoxy)-5-(1-hydroxy-1-methyl-ethyl)phenyl]-6-methyl-7-oxo-1<i>H</i>-pyrrolo[2,3-<i>c</i>]pyridine-2-carboxamide (ABBV-744), a BET Bromodomain Inhibitor with Selectivity for the Second Bromodomain. J Med Chem, Volume 63 (10), 2020;PAMPA;0.000010471285480508985
MM472879;MM472879;O=C(O)CC1CCC(c2ccc(-c3ccc(Nc4nnc(C5CCC5)o4)cn3)cc2)CC1;MPSPDEXLSVLZRT-QAQDUYKDSA-N;432.52;5.89;155511086;CHEMBL4434994;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4307359/target=_blank>CHEMBL4307359</a>;;-5.8;Harrison TJ, Bauer D, Berdichevsky A, Chen X, Duvadie R, Hoogheem B, Hatsis P, Liu Q, Mao J, Miduturu V, Rocheford E, Zecri F, Zessis R, Zheng R, Zhu Q, Streeper R, Patel SJ.: Successful Strategies for Mitigation of a Preclinical Signal for Phototoxicity in a DGAT1 Inhibitor. ACS Med Chem Lett, Volume 10 (8), 2019;PAMPA;0.000001584893192461114
MM473657;MM473657;CN(C)CCCOc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1;OTJCUPAITLBALS-UHFFFAOYSA-N;389.5;4.01;155511547;CHEMBL4436040;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4328672/target=_blank>CHEMBL4328672</a>;;-5.61;Hobson AD, Judge RA, Aguirre AL, Brown BS, Cui Y, Ding P, Dominguez E, DiGiammarino E, Egan DA, Freiberg GM, Gopalakrishnan SM, Harris CM, Honore MP, Kage KL, Kapecki NJ, Ling C, Ma J, Mack H, Mamo M, Maurus S, McRae B, Moore NS, Mueller BK, Mueller R, Namovic MT, Patel K, Pratt SD, Putman CB, Queeney KL, Sarris KK, Schaffter LM, Stoll V, Vasudevan A, Wang L, Wang L, Wirthl W, Yach K.: Identification of Selective Dual ROCK1 and ROCK2 Inhibitors Using Structure-Based Drug Design. J Med Chem, Volume 61 (24), 2018;PAMPA;0.0000024547089156850284
MM473682;MM473682;O=C(c1ccccn1)N1CCCC(c2cc3ncccc3[nH]2)C1;BWWDNXKYAUAMIX-UHFFFAOYSA-N;306.37;2.98;155511843;CHEMBL4436506;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4343676/target=_blank>CHEMBL4343676</a>;;-5.63;Koovits PJ, Dessoy MA, Matheeussen A, Maes L, Caljon G, Mowbray CE, Kratz JM, Dias LC.: Structure-activity relationship of 4-azaindole-2-piperidine derivatives as agents against Trypanosoma cruzi. Bioorg Med Chem Lett, Volume 30 (1), 2020;PAMPA;0.0000023442288153199226
MM474726;MM474726;NC(=O)c1cc(-c2ccccc2)cc2c(C3CCN(S(=O)(=O)CCCN4CCCC4)CC3)c[nH]c12;ROHVMXPLAXOWHS-UHFFFAOYSA-N;494.66;3.93;11705934;CHEMBL4436805;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4329666/target=_blank>CHEMBL4329666</a>;;-4.8;Kerns JK, Busch-Petersen J, Fu W, Boehm JC, Nie H, Muratore M, Bullion A, Lin G, Li H, Davis R, Lin X, Lakdawala AS, Cousins R, Field R, Payne J, Miller DD, Bamborough P, Christopher JA, Baldwin I, Osborn RR, Yonchuk J, Webb E, Rumsey WL.: 3,5-Disubstituted-indole-7-carboxamides as IKKÎ˛ Inhibitors: Optimization of Oral Activity via the C3 Substituent. ACS Med Chem Lett, Volume 9 (12), 2018;PAMPA;0.00001584893192461114
MM473633;MM473633;Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCOCCOCCNC(=O)CS(=O)(=O)O)CC2)n1;JCNVRKBMXOPADG-UHFFFAOYSA-N;697.24;2.36;155513533;CHEMBL4439020;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4312050/target=_blank>CHEMBL4312050</a>;;-7.56;Richardson PL, Marin VL, Koeniger SL, Baranczak A, Wilsbacher JL, Kovar PJ, Bacon-Trusk PE, Cheng M, Hopkins TA, Haman ST, Vasudevan A.: Controlling cellular distribution of drugs with permeability modifying moieties. Medchemcomm, Volume 10 (6), 2019;PAMPA;0.00000002754228703338169
MM473718;MM473718;CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C#N)cn(C)c(=O)c2[nH]1;GDGJQPSTAOPEFI-UHFFFAOYSA-N;518.6;4.05;;;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4346341/target=_blank>CHEMBL4346341</a>;;-4.82;Sheppard GS, Wang L, Fidanze SD, Hasvold LA, Liu D, Pratt JK, Park CH, Longenecker K, Qiu W, Torrent M, Kovar PJ, Bui M, Faivre E, Huang X, Lin X, Wilcox D, Zhang L, Shen Y, Albert DH, Magoc TJ, Rajaraman G, Kati WM, McDaniel KF.: Discovery of <i>N</i>-Ethyl-4-[2-(4-fluoro-2,6-dimethyl-phenoxy)-5-(1-hydroxy-1-methyl-ethyl)phenyl]-6-methyl-7-oxo-1<i>H</i>-pyrrolo[2,3-<i>c</i>]pyridine-2-carboxamide (ABBV-744), a BET Bromodomain Inhibitor with Selectivity for the Second Bromodomain. J Med Chem, Volume 63 (10), 2020;PAMPA;0.000015135612484362071
MM473681;MM473681;N#Cc1ccc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)cc1;JCACGVWVECBJKF-UHFFFAOYSA-N;330.39;3.45;155515502;CHEMBL4442071;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4343676/target=_blank>CHEMBL4343676</a>;;-6.42;Koovits PJ, Dessoy MA, Matheeussen A, Maes L, Caljon G, Mowbray CE, Kratz JM, Dias LC.: Structure-activity relationship of 4-azaindole-2-piperidine derivatives as agents against Trypanosoma cruzi. Bioorg Med Chem Lett, Volume 30 (1), 2020;PAMPA;0.00000038018939632056126
MM473687;MM473687;Cn1nccc1C(=O)N1CCCC(c2cc3ncccc3[nH]2)C1;DJGUBJNSDYCHOS-UHFFFAOYSA-N;309.37;2.32;110236411;CHEMBL4442402;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4343676/target=_blank>CHEMBL4343676</a>;;-5.99;Koovits PJ, Dessoy MA, Matheeussen A, Maes L, Caljon G, Mowbray CE, Kratz JM, Dias LC.: Structure-activity relationship of 4-azaindole-2-piperidine derivatives as agents against Trypanosoma cruzi. Bioorg Med Chem Lett, Volume 30 (1), 2020;PAMPA;0.0000010232929922807537
MM473728;MM473728;COc1cc2[nH]c(=O)c(C(C)Nc3ncc(C#N)c(OC)n3)cc2cc1Cl;DIDCUOGCZYTDKE-VIFPVBQESA-N;385.81;3.03;118953591;CHEMBL4442678;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4360263/target=_blank>CHEMBL4360263</a>;;-4.9;Lin J, Lu W, Caravella JA, Campbell AM, Diebold RB, Ericsson A, Fritzen E, Gustafson GR, Lancia DR, Shelekhin T, Wang Z, Castro J, Clarke A, Gotur D, Josephine HR, Katz M, Diep H, Kershaw M, Yao L, Kauffman G, Hubbs SE, Luke GP, Toms AV, Wang L, Bair KW, Barr KJ, Dinsmore C, Walker D, Ashwell S.: Discovery and Optimization of Quinolinone Derivatives as Potent, Selective, and Orally Bioavailable Mutant Isocitrate Dehydrogenase 1 (mIDH1) Inhibitors. J Med Chem, Volume 62 (14), 2019;PAMPA;0.000012589254117941661
MM473697;MM473697;COc1ccc2[nH]c(C3CCCN(C(=O)c4ccc(F)cc4)C3)cc2n1;QWKVPQREGQLXFO-UHFFFAOYSA-N;353.4;3.73;155516518;CHEMBL4443863;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4343676/target=_blank>CHEMBL4343676</a>;;-4.84;Koovits PJ, Dessoy MA, Matheeussen A, Maes L, Caljon G, Mowbray CE, Kratz JM, Dias LC.: Structure-activity relationship of 4-azaindole-2-piperidine derivatives as agents against Trypanosoma cruzi. Bioorg Med Chem Lett, Volume 30 (1), 2020;PAMPA;0.00001445439770745928
MM473690;MM473690;O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncccc3[nH]2)C1;MNKDWPQWYVYQPR-UHFFFAOYSA-N;364.33;3.59;155516917;CHEMBL4444033;GENER;EPAM;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL4343676/target=_blank>CHEMBL4343676</a>;;-5.46;Koovits PJ, Dessoy MA, Matheeussen A, Maes L, Caljon G, Mowbray CE, Kratz JM, Dias LC.: Structure-activity relationship of 4-azaindole-2-piperidine derivatives as agents against Trypanosoma cruzi. Bioorg Med Chem Lett, Volume 30 (1), 2020;PAMPA;0.000003467368504525317
